-40,0,0,0,0,0,0,0,0,0,0,0,2,4,10,20,28,40,45,50,56,61,67,76,85
-39,0,0,0,0,0,0,0,0,0,0,1,3,7,16,27,37,54,59,60,68,75,75,82,90
-38,0,0,0,0,0,0,0,0,0,0,1,3,8,20,33,45,56,65,69,73,83,80,87,91
-37,0,0,0,0,0,0,0,0,0,0,1,4,10,24,36,49,62,67,70,77,83,82,89,92
-36,0,0,0,0,0,0,0,0,0,0,1,4,11,25,37,52,62,67,75,77,83,82,89,91
-35,0,0,0,0,0,0,0,0,0,0,1,5,13,28,40,52,60,70,75,79,82,82,87,91
-34,0,0,0,0,0,0,0,0,0,0,2,7,13,31,43,54,63,68,77,80,83,84,85,92
-33,0,0,0,0,0,0,0,0,0,0,2,7,14,31,45,57,66,72,77,80,83,85,88,93
-32,0,0,0,0,0,0,0,0,0,0,2,6,17,32,48,57,70,73,76,82,83,82,87,91
-31,0,0,0,0,0,0,0,0,0,0,2,7,18,31,48,55,70,69,78,81,82,80,88,90
-30,0,0,0,0,0,0,0,0,0,0,1,5,17,32,52,57,68,71,77,84,81,82,88,92
-29,0,0,0,0,0,0,0,0,0,0,2,4,16,34,47,57,69,69,75,80,82,79,90,90
-28,0,0,0,0,0,0,0,0,0,0,2,5,17,34,48,59,72,75,75,79,81,81,89,94
-27,0,0,0,0,0,0,0,0,0,0,1,5,17,35,50,58,74,73,75,81,84,83,87,91
-26,0,0,0,0,0,0,0,0,0,0,1,5,17,35,53,58,68,73,79,81,81,84,86,92
-25,0,0,0,0,0,0,0,0,0,0,2,6,16,33,49,58,70,74,78,79,79,84,88,92
-24,0,0,0,0,0,0,0,0,0,0,2,7,17,33,49,62,70,73,77,78,84,85,88,92
-23,0,0,0,0,0,0,0,0,0,0,2,7,19,33,47,63,66,75,77,76,81,81,88,91
-22,0,0,0,0,0,0,0,0,0,0,1,10,20,35,47,62,71,72,77,80,80,83,89,91
-21,0,0,0,0,0,0,0,0,0,0,1,8,20,36,44,59,72,71,70,81,79,86,88,92
-20,0,0,0,0,0,0,0,0,0,1,1,8,17,36,48,59,68,73,74,84,82,83,89,92
-19,0,0,0,0,0,0,0,0,0,1,1,8,19,35,47,59,72,75,77,81,83,78,89,92
-18,0,0,0,0,0,0,0,0,0,1,2,11,16,33,52,60,72,74,78,80,81,84,88,91
-17,0,0,0,0,0,0,0,0,0,1,2,10,18,37,50,64,71,75,75,78,82,81,91,91
-16,0,0,0,0,0,0,0,0,0,1,2,11,20,37,56,61,73,73,77,79,84,83,91,92
-15,0,0,0,0,0,0,0,0,0,0,1,11,21,38,54,62,69,72,76,80,84,82,91,92
-14,0,0,0,0,0,0,0,0,0,0,2,12,19,35,56,58,66,73,76,80,83,84,88,93
-13,0,0,0,0,0,0,0,0,0,0,1,9,17,37,52,60,68,76,78,80,81,82,89,92
-12,0,0,0,0,0,0,0,0,0,0,2,9,20,33,52,63,68,73,77,82,82,85,90,93
-11,0,0,0,0,0,0,0,0,0,0,3,11,20,35,55,63,72,77,75,77,81,83,88,91
-10,0,0,0,0,0,0,0,0,0,1,2,9,21,37,58,60,71,77,79,75,80,82,90,90
-9,0,0,0,0,0,0,0,0,0,0,2,9,23,40,55,59,69,74,78,81,82,83,89,92
-8,0,0,0,0,0,0,0,0,0,0,3,10,25,39,57,60,68,74,77,77,78,83,88,89
-7,0,0,0,0,0,0,0,0,0,1,4,10,27,40,56,62,64,72,77,78,78,85,87,93
-6,0,0,0,0,0,0,0,0,0,1,4,13,31,40,53,63,69,75,79,81,81,82,91,91
-5,0,0,0,0,0,0,0,0,0,1,6,13,33,43,58,61,72,72,78,80,84,81,88,93
-4,0,0,0,0,0,0,0,0,0,1,8,17,32,44,60,65,67,74,75,79,82,84,88,92
-3,0,0,0,0,0,0,0,0,1,2,9,22,36,47,62,66,70,75,79,81,84,85,86,92
-2,0,0,0,0,0,0,0,1,2,5,11,28,40,54,65,69,75,77,79,84,83,83,88,92
-1,0,0,0,0,0,0,2,2,6,7,14,30,49,59,72,76,77,80,80,84,86,86,90,90
0,0,0,0,2,1,2,4,6,9,11,22,42,64,77,86,87,89,91,91,89,93,93,95,97
1,0,0,0,0,0,0,1,2,4,7,15,28,45,60,72,73,75,79,80,82,83,85,88,94
2,0,0,0,0,0,0,0,0,2,5,11,24,38,51,63,68,71,74,74,83,82,84,87,91
3,0,0,0,0,0,0,0,0,1,3,9,20,34,47,57,64,69,74,76,81,82,83,88,89
4,0,0,0,0,0,0,0,0,0,1,7,18,31,41,54,64,67,74,73,80,82,83,89,91
5,0,0,0,0,0,0,0,0,0,1,4,14,29,43,53,61,68,71,74,82,79,84,89,93
6,0,0,0,0,0,0,0,0,0,1,4,12,28,40,49,63,67,71,74,80,82,84,90,92
7,0,0,0,0,0,0,0,0,0,0,5,10,28,42,51,67,68,74,77,81,84,84,89,93
8,0,0,0,0,0,0,0,0,0,0,4,11,25,40,47,66,69,73,79,79,83,81,89,92
9,0,0,0,0,0,0,0,0,0,0,4,9,21,35,49,65,72,74,77,79,82,83,90,91
10,0,0,0,0,0,0,0,0,0,0,4,8,21,34,52,63,74,74,79,78,85,82,88,91
11,0,0,0,0,0,0,0,0,0,0,4,8,20,38,51,62,70,74,78,79,82,82,89,90
12,0,0,0,0,0,0,0,0,0,0,4,9,20,36,52,62,69,74,78,78,87,81,89,92
13,0,0,0,0,0,0,0,0,0,0,4,8,20,34,54,64,68,76,76,79,79,86,89,94
14,0,0,0,0,0,0,0,0,0,0,3,8,19,33,56,63,70,71,78,79,80,86,90,92
15,0,0,0,0,0,0,0,0,0,0,3,9,17,34,50,66,69,75,77,77,85,85,88,92
16,0,0,0,0,0,0,0,0,0,0,3,10,20,36,52,63,66,72,78,81,82,84,90,93
17,0,0,0,0,0,0,0,0,0,0,2,9,19,35,49,64,67,72,74,77,80,84,90,90
18,0,0,0,0,0,0,0,0,0,0,3,9,19,38,52,64,69,74,76,80,84,82,84,91
19,0,0,0,0,0,0,0,0,0,0,3,9,20,36,49,62,67,73,75,82,82,84,89,88
20,0,0,0,0,0,0,0,0,0,0,2,8,18,37,46,64,68,71,79,78,81,81,88,90
21,0,0,0,0,0,0,0,0,0,0,2,8,17,33,47,61,70,73,78,76,82,82,88,92
22,0,0,0,0,0,0,0,0,0,0,2,6,16,33,48,63,69,72,74,78,83,82,89,91
23,0,0,0,0,0,0,0,0,0,0,2,7,15,37,48,60,70,73,75,75,83,80,88,92
24,0,0,0,0,0,0,0,0,0,1,2,7,14,37,47,60,70,70,76,79,83,84,88,89
25,0,0,0,0,0,0,0,0,0,0,1,7,13,33,51,63,72,76,74,77,78,81,90,91
26,0,0,0,0,0,0,0,0,0,1,1,9,17,34,52,61,66,75,74,83,81,83,90,91
27,0,0,0,0,0,0,0,0,0,0,1,9,17,32,48,63,70,71,74,79,82,82,92,92
28,0,0,0,0,0,0,0,0,0,0,2,7,17,35,47,64,67,70,76,79,77,86,88,91
29,0,0,0,0,0,0,0,0,0,0,1,7,17,36,48,60,71,74,76,77,82,80,90,94
30,0,0,0,0,0,0,0,0,0,0,1,7,18,35,46,61,66,73,77,78,79,79,87,92
31,0,0,0,0,0,0,0,0,0,0,2,7,17,34,47,60,69,71,76,78,81,82,88,93
32,0,0,0,0,0,0,0,0,0,0,2,7,15,34,45,60,67,71,79,78,84,85,91,90
33,0,0,0,0,0,0,0,0,0,0,2,6,16,29,41,62,64,71,79,82,81,81,87,92
34,0,0,0,0,0,0,0,0,0,0,1,5,14,26,43,62,63,74,77,78,79,80,90,89
35,0,0,0,0,0,0,0,0,0,0,1,5,11,25,40,57,60,69,77,77,81,83,90,90
36,0,0,0,0,0,0,0,0,0,0,1,4,10,22,38,54,60,69,76,76,82,82,88,92
37,0,0,0,0,0,0,0,0,0,0,1,3,10,19,37,50,59,65,74,77,80,83,88,90
38,0,0,0,0,0,0,0,0,0,0,0,4,9,17,33,46,57,61,71,74,77,81,85,92
39,0,0,0,0,0,0,0,0,0,0,0,2,6,14,28,40,52,58,68,69,74,78,84,91
40,0,0,0,0,0,0,0,0,0,0,0,1,4,10,20,29,41,46,56,58,60,62,73,84
